['https://dbpedia.org/ontology/Book', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['https://dbpedia.org/ontology/Organisation', 'https://dbpedia.org/ontology/employer', '?employer']
['https://dbpedia.org/ontology/Organisation', '??dateTime', 'https://dbpedia.org/ontology/dateTime']
['https://dbpedia.org/ontology/Organisation', 'https://dbpedia.org/ontology/title', 'https://dbpedia.org/ontology/date']
['https://dbpedia.org/ontology/Organisation', '??Locality', 'https://dbpedia.org/ontology/Locality']
['https://dbpedia.org/ontology/Organisation', '??address', 'https://dbpedia.org/ontology/address']
['https://dbpedia.org/ontology/Organisation', '??Currency', 'https://dbpedia.org/ontology/Currency']
['https://dbpedia.org/ontology/Organisation', '??Identifier', 'https://dbpedia.org/ontology/Identifier']
['https://dbpedia.org/ontology/Organisation', 'https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/Place']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/region', 'https://dbpedia.org/ontology/Region']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/Place']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/rating', '?rating']
['https://dbpedia.org/ontology/Company', '??date', 'https://dbpedia.org/ontology/date']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/review', 'https://dbpedia.org/ontology/review']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/Company', '??Street', 'https://dbpedia.org/ontology/Street']
['https://dbpedia.org/ontology/Company', '??address', 'https://dbpedia.org/ontology/address']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/postalCode', 'https://dbpedia.org/ontology/PostalCode']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/country', 'https://dbpedia.org/ontology/Country']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/city', 'https://dbpedia.org/ontology/Locality']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/time', 'https://dbpedia.org/ontology/time']
['https://dbpedia.org/ontology/Company', '??Image', 'https://dbpedia.org/ontology/Image']
['https://dbpedia.org/ontology/Company', '??Organisation', 'https://dbpedia.org/ontology/Organisation']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/day', 'https://dbpedia.org/ontology/day']
['https://dbpedia.org/ontology/Company', '??Person', 'https://dbpedia.org/ontology/Person']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/currency', 'https://dbpedia.org/ontology/Currency']
['https://dbpedia.org/ontology/Company', 'https://dbpedia.org/ontology/brand', 'https://dbpedia.org/ontology/brand']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/country', 'https://dbpedia.org/ontology/Country']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/publisher', 'https://dbpedia.org/ontology/Organisation']
['https://dbpedia.org/ontology/Film', '??Image', 'https://dbpedia.org/ontology/Image']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/albumRuntime', 'https://dbpedia.org/ontology/duration']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/language', 'https://dbpedia.org/ontology/Language']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/director', 'https://dbpedia.org/ontology/Person']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/starring', 'https://dbpedia.org/ontology/Person']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/genre', 'https://dbpedia.org/ontology/dateTime']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/startDateTime', 'https://dbpedia.org/ontology/dateTime']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/rating', '?rating']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/publicationDate', 'https://dbpedia.org/ontology/date']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/author', 'https://dbpedia.org/ontology/Person']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/review', 'https://dbpedia.org/ontology/review']
['https://dbpedia.org/ontology/Film', '??rating', 'https://dbpedia.org/ontology/rating']
['https://dbpedia.org/ontology/Film', '??MusicalArtist', 'https://dbpedia.org/ontology/MusicalArtist']
['https://dbpedia.org/ontology/Film', 'https://dbpedia.org/ontology/productionCompany', 'https://dbpedia.org/ontology/Organisation']
['https://dbpedia.org/ontology/Museum', 'https://dbpedia.org/ontology/country', 'https://dbpedia.org/ontology/Country']
['https://dbpedia.org/ontology/Museum', 'https://dbpedia.org/ontology/city', 'https://dbpedia.org/ontology/Locality']
['https://dbpedia.org/ontology/Museum', 'https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/Place']
['https://dbpedia.org/ontology/Museum', 'https://dbpedia.org/ontology/region', 'https://dbpedia.org/ontology/Region']
['https://dbpedia.org/ontology/Museum', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/Museum', '??Street', 'https://dbpedia.org/ontology/Street']
['https://dbpedia.org/ontology/Museum', 'https://dbpedia.org/ontology/postalCode', 'https://dbpedia.org/ontology/PostalCode']
['https://dbpedia.org/ontology/Album', '??Person', 'https://dbpedia.org/ontology/Person']
['https://dbpedia.org/ontology/Album', 'https://dbpedia.org/ontology/genre', 'https://dbpedia.org/ontology/dateTime']
['https://dbpedia.org/ontology/Album', 'https://dbpedia.org/ontology/publicationDate', 'https://dbpedia.org/ontology/date']
['https://dbpedia.org/ontology/Album', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/Album', 'https://dbpedia.org/ontology/artist', 'https://dbpedia.org/ontology/MusicalArtist']
['https://dbpedia.org/ontology/Album', 'https://dbpedia.org/ontology/price', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/Album', '??List', 'https://dbpedia.org/ontology/List']
['https://dbpedia.org/ontology/Album', 'https://dbpedia.org/ontology/totalTracks', '?totalTracks']
['https://dbpedia.org/ontology/Album', '??Song', 'https://dbpedia.org/ontology/Song']
['https://dbpedia.org/ontology/Album', 'https://dbpedia.org/ontology/publisher', 'https://dbpedia.org/ontology/Organisation']
['https://dbpedia.org/ontology/Album', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['https://dbpedia.org/ontology/Album', 'https://dbpedia.org/ontology/album', 'https://dbpedia.org/ontology/Album']
['https://dbpedia.org/ontology/Album', 'https://dbpedia.org/ontology/albumRuntime', 'https://dbpedia.org/ontology/duration']
['https://dbpedia.org/ontology/Song', 'https://dbpedia.org/ontology/album', 'https://dbpedia.org/ontology/Album']
['https://dbpedia.org/ontology/Song', 'https://dbpedia.org/ontology/albumRuntime', 'https://dbpedia.org/ontology/duration']
['https://dbpedia.org/ontology/Song', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['https://dbpedia.org/ontology/Song', 'https://dbpedia.org/ontology/rating', '?rating']
['https://dbpedia.org/ontology/Song', 'https://dbpedia.org/ontology/genre', 'https://dbpedia.org/ontology/dateTime']
['https://dbpedia.org/ontology/Song', 'https://dbpedia.org/ontology/publicationDate', 'https://dbpedia.org/ontology/date']
['https://dbpedia.org/ontology/Song', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/Song', 'https://dbpedia.org/ontology/artist', 'https://dbpedia.org/ontology/MusicalArtist']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/birthDate', 'https://dbpedia.org/ontology/date']
['https://dbpedia.org/ontology/Person', '??distance', 'https://dbpedia.org/ontology/distance']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/nationality', 'https://dbpedia.org/ontology/Country']
['https://dbpedia.org/ontology/Person', '??Street', 'https://dbpedia.org/ontology/Street']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/birthPlace', 'https://dbpedia.org/ontology/address']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/postalCode', 'https://dbpedia.org/ontology/PostalCode']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/gender', 'https://dbpedia.org/ontology/gender']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/weight', 'https://dbpedia.org/ontology/weight']
['https://dbpedia.org/ontology/Person', '??Identifier', 'https://dbpedia.org/ontology/Identifier']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/city', 'https://dbpedia.org/ontology/Locality']
['https://dbpedia.org/ontology/Person', '??Organisation', 'https://dbpedia.org/ontology/Organisation']
['https://dbpedia.org/ontology/Person', '??Language', 'https://dbpedia.org/ontology/Language']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/title', 'https://dbpedia.org/ontology/date']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/country', 'https://dbpedia.org/ontology/Country']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/brand', 'https://dbpedia.org/ontology/brand']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/deathDate', 'https://dbpedia.org/ontology/date']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/region', 'https://dbpedia.org/ontology/Region']
['https://dbpedia.org/ontology/Person', 'https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/Place']
['https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/day', 'https://dbpedia.org/ontology/day']
['https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/postalCode', 'https://dbpedia.org/ontology/PostalCode']
['https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/rating', '?rating']
['https://dbpedia.org/ontology/address', '??Street', 'https://dbpedia.org/ontology/Street']
['https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/city', 'https://dbpedia.org/ontology/Locality']
['https://dbpedia.org/ontology/address', '??Image', 'https://dbpedia.org/ontology/Image']
['https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/country', 'https://dbpedia.org/ontology/Country']
['https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/region', 'https://dbpedia.org/ontology/Region']
['https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/Place']
['https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/time', 'https://dbpedia.org/ontology/time']
['?Product', '??distance', 'https://dbpedia.org/ontology/distance']
['?Product', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['?Product', 'https://dbpedia.org/ontology/material', '?material']
['?Product', '??Image', 'https://dbpedia.org/ontology/Image']
['?Product', '??Identifier', 'https://dbpedia.org/ontology/Identifier']
['?Product', 'https://dbpedia.org/ontology/colour', '?colour']
['?Product', 'https://dbpedia.org/ontology/manufacturer', 'https://dbpedia.org/ontology/Organisation']
['?Product', 'https://dbpedia.org/ontology/weight', 'https://dbpedia.org/ontology/weight']
['?Product', 'https://dbpedia.org/ontology/brand', 'https://dbpedia.org/ontology/brand']
['?Product', 'https://dbpedia.org/ontology/category', 'https://dbpedia.org/ontology/Category']
['?Product', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['?Product', 'https://dbpedia.org/ontology/currency', 'https://dbpedia.org/ontology/Currency']
['?Product', 'https://dbpedia.org/ontology/rating', '?rating']
['?Product', 'https://dbpedia.org/ontology/releaseDate', 'https://dbpedia.org/ontology/date']
['?Product', 'https://dbpedia.org/ontology/review', 'https://dbpedia.org/ontology/review']
['?Product', '??address', 'https://dbpedia.org/ontology/address']
['?Product', 'https://dbpedia.org/ontology/price', 'https://dbpedia.org/ontology/price']
['?Product', '??dateTime', 'https://dbpedia.org/ontology/dateTime']
['?Recipe', 'https://dbpedia.org/ontology/language', 'https://dbpedia.org/ontology/Language']
['?Recipe', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['?Recipe', '??energy', 'https://dbpedia.org/ontology/energy']
['?Recipe', 'https://dbpedia.org/ontology/rating', '?rating']
['?Recipe', '??time', 'https://dbpedia.org/ontology/time']
['?Recipe', 'https://dbpedia.org/ontology/publicationDate', 'https://dbpedia.org/ontology/date']
['?Recipe', 'https://dbpedia.org/ontology/author', 'https://dbpedia.org/ontology/Person']
['?Recipe', '??mass', 'https://dbpedia.org/ontology/mass']
['?Recipe', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['?Recipe', '??duration', 'https://dbpedia.org/ontology/duration']
['?Recipe', 'https://dbpedia.org/ontology/publisher', 'https://dbpedia.org/ontology/Organisation']
['?Recipe', '??dateTime', 'https://dbpedia.org/ontology/dateTime']
['?Recipe', 'https://dbpedia.org/ontology/review', 'https://dbpedia.org/ontology/review']
['?Recipe', '??List', 'https://dbpedia.org/ontology/List']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/rating', '?rating']
['https://dbpedia.org/ontology/Restaurant', '??Image', 'https://dbpedia.org/ontology/Image']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/day', 'https://dbpedia.org/ontology/day']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/postalCode', 'https://dbpedia.org/ontology/PostalCode']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/Restaurant', '??Street', 'https://dbpedia.org/ontology/Street']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/city', 'https://dbpedia.org/ontology/Locality']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/review', 'https://dbpedia.org/ontology/review']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/time', 'https://dbpedia.org/ontology/time']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/cuisine', '?cuisine']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/locationName', 'https://dbpedia.org/ontology/address']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/country', 'https://dbpedia.org/ontology/Country']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/region', 'https://dbpedia.org/ontology/Region']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['https://dbpedia.org/ontology/Restaurant', '??boolean', 'https://dbpedia.org/ontology/boolean']
['https://dbpedia.org/ontology/Restaurant', 'https://dbpedia.org/ontology/address', 'https://dbpedia.org/ontology/Place']
['https://dbpedia.org/ontology/SportsEvent', '??date', 'https://dbpedia.org/ontology/date']
['https://dbpedia.org/ontology/SportsEvent', 'https://dbpedia.org/ontology/locationName', 'https://dbpedia.org/ontology/address']
['https://dbpedia.org/ontology/SportsEvent', 'https://dbpedia.org/ontology/category', 'https://dbpedia.org/ontology/Category']
['https://dbpedia.org/ontology/SportsEvent', 'https://dbpedia.org/ontology/image', 'https://dbpedia.org/ontology/Website']
['https://dbpedia.org/ontology/SportsEvent', 'https://dbpedia.org/ontology/currency', 'https://dbpedia.org/ontology/Currency']
['https://dbpedia.org/ontology/SportsEvent', '??Image', 'https://dbpedia.org/ontology/Image']
['https://dbpedia.org/ontology/SportsEvent', 'https://dbpedia.org/ontology/performer', 'https://dbpedia.org/ontology/Organisation']
['https://dbpedia.org/ontology/SportsEvent', 'https://dbpedia.org/ontology/startDateTime', 'https://dbpedia.org/ontology/dateTime']
['https://dbpedia.org/ontology/SportsEvent', '??Person', 'https://dbpedia.org/ontology/Person']
['https://dbpedia.org/ontology/SportsEvent', 'https://dbpedia.org/ontology/price', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/SportsEvent', 'https://dbpedia.org/ontology/endDateTime', 'https://dbpedia.org/ontology/dateTime']
['https://dbpedia.org/ontology/SportsEvent', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/SportsEvent', '??SportsTeam', 'https://dbpedia.org/ontology/SportsTeam']
['https://dbpedia.org/ontology/TelevisionEpisode', 'https://dbpedia.org/ontology/publicationDate', 'https://dbpedia.org/ontology/date']
['https://dbpedia.org/ontology/TelevisionEpisode', 'https://dbpedia.org/ontology/albumRuntime', 'https://dbpedia.org/ontology/duration']
['https://dbpedia.org/ontology/TelevisionEpisode', 'https://dbpedia.org/ontology/description', 'https://dbpedia.org/ontology/price']
['https://dbpedia.org/ontology/TelevisionEpisode', 'https://dbpedia.org/ontology/episodeNumber', '?episodeNumber']
['https://dbpedia.org/ontology/TelevisionEpisode', '??Website', 'https://dbpedia.org/ontology/Website']
['https://dbpedia.org/ontology/TelevisionEpisode', 'https://dbpedia.org/ontology/televisionSeries', 'https://dbpedia.org/ontology/TelevisionShow']
['https://dbpedia.org/ontology/TelevisionEpisode', 'https://dbpedia.org/ontology/rating', '?rating']
['https://dbpedia.org/ontology/TelevisionEpisode', 'https://dbpedia.org/ontology/startDateTime', 'https://dbpedia.org/ontology/dateTime']
['https://dbpedia.org/ontology/TelevisionEpisode', 'https://dbpedia.org/ontology/director', 'https://dbpedia.org/ontology/Person']
